product code	url	description	availability	size_chart	TITLE	Product Group	Barcode	Price Ex	RRP Inc GST	images	image_01	image_02	image_03	image_04	Image_05
D36DLO-O	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-f-1-dread-lock-grip-orange-orange	<p>Our newest addition to the F-1 Grip Series, the Tinker Juarez Signature Dread Lock Grips offer the padding and control needed for longer rides. Designed for comfort at every turn, the Dread Lock Grips feature our exclusive ultra soft and lightweight A.I.R.E. compound along with an offset design that provides additional padding for your hands without the feel of a bulky grip. Soft TPE ends provide extra support when railing turns and help to protect your grips from impacts while the V2.1 Single-Clamp Lock-On system ensures that your grips stay put no matter what the conditions.<strong>PRODUCT FEATURES:</strong></p>	Low Stock (13)		ODI MTB F-1 DREAD LOCK GRIP ORANGE / ORANGE	Bicycle Grips	711484191473	$34.28	$54.95	/images/ProductImages/D36DLO-O.jpg	https://www.lustyindustries.com/images/ProductImages/D36DLO-O.jpg				
D36DLR-R	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-f-1-dread-lock-grip-red-red	<p>Our newest addition to the F-1 Grip Series, the Tinker Juarez Signature Dread Lock Grips offer the padding and control needed for longer rides. Designed for comfort at every turn, the Dread Lock Grips feature our exclusive ultra soft and lightweight A.I.R.E. compound along with an offset design that provides additional padding for your hands without the feel of a bulky grip. Soft TPE ends provide extra support when railing turns and help to protect your grips from impacts while the V2.1 Single-Clamp Lock-On system ensures that your grips stay put no matter what the conditions.<strong>PRODUCT FEATURES:</strong></p>	Low Stock (1)		ODI MTB F-1 DREAD LOCK GRIP RED / RED	Bicycle Grips	711484191480	$34.28	$54.95	/images/ProductImages/D36DLR-R.jpg	https://www.lustyindustries.com/images/ProductImages/D36DLR-R.jpg				
D36DLRS-R	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-f-1-dread-lock-grip-rasta-red	<p>Our newest addition to the F-1 Grip Series, the Tinker Juarez Signature Dread Lock Grips offer the padding and control needed for longer rides. Designed for comfort at every turn, the Dread Lock Grips feature our exclusive ultra soft and lightweight A.I.R.E. compound along with an offset design that provides additional padding for your hands without the feel of a bulky grip. Soft TPE ends provide extra support when railing turns and help to protect your grips from impacts while the V2.1 Single-Clamp Lock-On system ensures that your grips stay put no matter what the conditions.</p><p><strong>PRODUCT FEATURES: </strong></p><ul><li>Offset Grip design provides more padding on the palm side of Grip</li><li>Made from our exclusive A.I.R.E. Compound for reduced weight and improved vibration dampening</li><li>Contoured surface for improved comfort on longer rides</li><li>Soft TPE Ends offer improved comfort and grip protection</li><li>Ergonomic finger cutouts provide improved Grip in all conditions</li><li>Dread Lock textured surface provides improved control with less effort</li></ul>	Low Stock (8)		ODI MTB F-1 DREAD LOCK GRIP RASTA / RED	Bicycle Grips	711484192319	$34.28	$54.95	/images/ProductImages/D36DLRS-R.jpg	https://www.lustyindustries.com/images/ProductImages/D36DLRS-R.jpg				
D36DLU-U	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-mtb-f-1-dread-lock-grip-blue-blue	<p>Our newest addition to the F-1 Grip Series, the Tinker Juarez Signature Dread Lock Grips offer the padding and control needed for longer rides. Designed for comfort at every turn, the Dread Lock Grips feature our exclusive ultra soft and lightweight A.I.R.E. compound along with an offset design that provides additional padding for your hands without the feel of a bulky grip. Soft TPE ends provide extra support when railing turns and help to protect your grips from impacts while the V2.1 Single-Clamp Lock-On system ensures that your grips stay put no matter what the conditions.<strong>PRODUCT FEATURES:</strong></p>	Low Stock (3)		ODI MTB F-1 DREAD LOCK GRIP BLUE / BLUE	Bicycle Grips	711484191497	$34.28	$54.95	/images/ProductImages/D36DLU-U.jpg	https://www.lustyindustries.com/images/ProductImages/D36DLU-U.jpg				
765205000	https://www.lustyindustries.com/sportswear-casual/hats-beanies/tld-21-classic-signature-hat-black-youth-y-osfa		In Stock		TLD 21 CLASSIC SIGNATURE HAT BLACK YOUTH Y-OSFA	Hats | Beanies	887202254406	$29.84	$49.95	/images/ProductImages/765205000.jpg,/images/ProductImages/765205000_2.jpg	https://www.lustyindustries.com/images/ProductImages/765205000.jpg	https://www.lustyindustries.com/images/ProductImages/765205000_2.jpg			
F01LSAQ	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-st-grip-aqua	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs.Product Features:</p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>The grip of choice for top athletes around the globe</li><li>Open ends with Thug Plug end plugs included</li>	In Stock		ODI BMX LONGNECK ST GRIP AQUA	Bicycle Grips	711484156915	$14.22	$24.95	/images/ProductImages/F01LSAQ.jpg	https://www.lustyindustries.com/images/ProductImages/F01LSAQ.jpg				
F01LSB	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-st-grip-black	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs.Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>The grip of choice for top athletes around the globe</li><li>Open ends with Thug Plug end plugs included</li>	In Stock		ODI BMX LONGNECK ST GRIP BLACK	Bicycle Grips	711484100819	$14.22	$24.95	/images/ProductImages/F01LSB.jpg	https://www.lustyindustries.com/images/ProductImages/F01LSB.jpg				
F01LSBR	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-st-grip-red	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs.Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>The grip of choice for top athletes around the globe</li><li>Open ends with Thug Plug end plugs included</li>	Low Stock (32)		ODI BMX LONGNECK ST GRIP RED	Bicycle Grips	711484105142	$14.22	$24.95	/images/ProductImages/F01LSBR.jpg	https://www.lustyindustries.com/images/ProductImages/F01LSBR.jpg				
F01LSBU	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-st-grip-bright-blue	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs.Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>The grip of choice for top athletes around the globe</li><li>Open ends with Thug Plug end plugs included</li>	In Stock		ODI BMX LONGNECK ST GRIP BRIGHT BLUE	Bicycle Grips	711484156908	$14.22	$24.95	/images/ProductImages/F01LSBU.jpg	https://www.lustyindustries.com/images/ProductImages/F01LSBU.jpg				
F01LSP	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-st-grip-pink	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs.Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>The grip of choice for top athletes around the globe</li><li>Open ends with Thug Plug end plugs included</li>	Low Stock (9)		ODI BMX LONGNECK ST GRIP PINK	Bicycle Grips	711484104473	$14.22	$24.95	/images/ProductImages/F01LSP.jpg	https://www.lustyindustries.com/images/ProductImages/F01LSP.jpg				
F01LSN	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-st-grip-green	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs.Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>The grip of choice for top athletes around the globe</li><li>Open ends with Thug Plug end plugs included</li>	Low Stock (19)		ODI BMX LONGNECK ST GRIP GREEN	Bicycle Grips	711484105111	$14.22	$24.95	/images/ProductImages/F01LSN.jpg	https://www.lustyindustries.com/images/ProductImages/F01LSN.jpg				
F01LXB	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-xl-grip-cut-to-length-black	<p>The classic Longneck ribbed grip pattern just got 3 inches longer!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>Packaged in 100% recycled grip material and includes a free fixed gear sprocket keychain for less waste</li><li>Open ends with Thug Plug end plugs included</li>	Low Stock (29)		ODI BMX LONGNECK XL GRIP CUT TO LENGTH BLACK	Bicycle Grips	711484159497	$14.72	$24.95	/images/ProductImages/F01LXB.jpg	https://www.lustyindustries.com/images/ProductImages/F01LXB.jpg				
F01LSPR	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-st-grip-purple	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs.Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>The grip of choice for top athletes around the globe</li><li>Open ends with Thug Plug end plugs included</li>	Low Stock (36)		ODI BMX LONGNECK ST GRIP PURPLE	Bicycle Grips	711484105128	$14.22	$24.95	/images/ProductImages/F01LSPR.jpg	https://www.lustyindustries.com/images/ProductImages/F01LSPR.jpg				
F01LXBU	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-xl-grip-cut-to-length-bright-blue	<p>The classic Longneck ribbed grip pattern just got 3 inches longer!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>Packaged in 100% recycled grip material and includes a free fixed gear sprocket keychain for less waste</li><li>Open ends with Thug Plug end plugs included</li>	Low Stock (3)		ODI BMX LONGNECK XL GRIP CUT TO LENGTH BRIGHT BLUE	Bicycle Grips	711484159510	$14.39	$27.95	/images/ProductImages/F01LXBU.jpg	https://www.lustyindustries.com/images/ProductImages/F01LXBU.jpg				
F01LXN	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-xl-grip-cut-to-length-green	<p>The classic Longneck ribbed grip pattern just got 3 inches longer!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>Packaged in 100% recycled grip material and includes a free fixed gear sprocket keychain for less waste</li><li>Open ends with Thug Plug end plugs included</li>	Low Stock (19)		ODI BMX LONGNECK XL GRIP CUT TO LENGTH LIME GREEN	Bicycle Grips	711484159534	$14.39	$27.95	/images/ProductImages/F01LXN.jpg	https://www.lustyindustries.com/images/ProductImages/F01LXN.jpg				
F01LXW	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-xl-grip-cut-to-length-white	<p>The classic Longneck ribbed grip pattern just got 3 inches longer!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip compound for comfort and durability</li><li>Packaged in 100% recycled grip material and includes a free fixed gear sprocket keychain for less waste</li><li>Open ends with Thug Plug end plugs included</li>	Low Stock (21)		ODI BMX LONGNECK XL GRIP CUT TO LENGTH WHITE	Bicycle Grips	711484159572	$14.03	$27.95	/images/ProductImages/F01LXW.jpg	https://www.lustyindustries.com/images/ProductImages/F01LXW.jpg				
F01OGB	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-o-grip-143mm-black	"<p>New ""O"" Grips for BMX offer an improved feel right out of the box and improved traction from the multi-directional rib pattern.Product Features: </p><li>New softer durometer compound offers improved comfort right out of the box</li><li>Multi-directional rib pattern provides excellent shock absorption</li><li>Thicker O-shaped ribs offer improved control</li><li>Includes Thug Plug end plugs</li>"	In Stock		ODI BMX O GRIP 143MM BLACK	Bicycle Grips	711484103933	$14.22	$24.95	/images/ProductImages/F01OGB.jpg	https://www.lustyindustries.com/images/ProductImages/F01OGB.jpg				
F01SLAQ	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-sl-flangeless-grip-aqua-soft		Low Stock (25)		ODI BMX LONGNECK SL FLANGELESS GRIP AQUA (SOFT)	Bicycle Grips	711484173295	$14.22	$24.95	/images/ProductImages/F01SLAQ.jpg	https://www.lustyindustries.com/images/ProductImages/F01SLAQ.jpg				
F01SLB	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-sl-flangeless-grip-black-soft-compound	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs now comes without a flange!Product Features:</p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip SOFT compound for added comfort!</li><li>Increasingly popular with top athletes around the world</li><li>Open ends with black and white Two Color Push In Plugs end plugs included</li><li>Sold In Pairs</li>	In Stock		ODI BMX LONGNECK SL FLANGELESS GRIP BLACK (SOFT)	Bicycle Grips	711484169717	$14.22	$24.95	/images/ProductImages/F01SLB.jpg	https://www.lustyindustries.com/images/ProductImages/F01SLB.jpg				
F01SLBR	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-sl-flangeless-grip-red-soft-compound	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs now comes without a flange!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip SOFT compound for added comfort!</li><li>Increasingly popular with top athletes around the world</li><li>Open ends with black and white Two Color Push In Plugs end plugs included</li><li>Sold In Pairs</li>	In Stock		ODI BMX LONGNECK SL FLANGELESS GRIP RED (SOFT)	Bicycle Grips	711484169724	$14.22	$24.95	/images/ProductImages/F01SLBR.jpg	https://www.lustyindustries.com/images/ProductImages/F01SLBR.jpg				
F01SLBU	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-sl-flangeless-grip-br-blue-soft-compound	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs now comes without a flange!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip SOFT compound for added comfort!</li><li>Increasingly popular with top athletes around the world</li><li>Open ends with black and white Two Color Push In Plugs end plugs included</li><li>Sold In Pairs</li>	In Stock		ODI BMX LONGNECK SL FLANGELESS GRIP BRIGHT BLUE (SOFT)	Bicycle Grips	711484169878	$14.22	$24.95	/images/ProductImages/F01SLBU.jpg	https://www.lustyindustries.com/images/ProductImages/F01SLBU.jpg				
F01SLPR	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-sl-flangeless-grip-purple-soft-compound	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs now comes without a flange!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip SOFT compound for added comfort!</li><li>Increasingly popular with top athletes around the world</li><li>Open ends with black and white Two Color Push In Plugs end plugs included</li><li>Sold In Pairs</li>	In Stock		ODI BMX LONGNECK SL FLANGELESS GRIP PURPLE (SOFT)	Bicycle Grips	711484169748	$14.22	$24.95	/images/ProductImages/F01SLPR.jpg	https://www.lustyindustries.com/images/ProductImages/F01SLPR.jpg				
F01SLDR	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-sl-flangeless-grip-maroon-soft-compound		Low Stock (93)		ODI BMX LONGNECK SL FLANGELESS GRIP MAROON (SOFT)	Bicycle Grips	711484187599	$12.80	$21.95	/images/ProductImages/F01SLDR.jpg	https://www.lustyindustries.com/images/ProductImages/F01SLDR.jpg				
F01SLN	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-sl-flangeless-grip-green-soft-compound	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs now comes without a flange!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip SOFT compound for added comfort!</li><li>Increasingly popular with top athletes around the world</li><li>Open ends with black and white Two Color Push In Plugs end plugs included</li><li>Sold In Pairs</li>	Low Stock (56)		ODI BMX LONGNECK SL FLANGELESS GRIP GREEN (SOFT)	Bicycle Grips	711484169731	$14.22	$24.95	/images/ProductImages/F01SLN.jpg	https://www.lustyindustries.com/images/ProductImages/F01SLN.jpg				
F01SLP	https://www.lustyindustries.com/bicycles-and-hardware/bicycle-grips/odi-bmx-longneck-sl-flangeless-grip-pink-soft	<p>The classic Longneck ribbed grip pattern with an open end to accommodate end plugs now comes without a flange!Product Features: </p><li>Classic mushroom style collapsible rib pattern</li><li>Constructed of our proprietary grip SOFT compound for added comfort!</li><li>Increasingly popular with top athletes around the world</li><li>Open ends with black and white Two Color Push In Plugs end plugs included</li><li>Sold In Pairs</li>	Low Stock (28)		ODI BMX LONGNECK SL FLANGELESS GRIP PINK (SOFT)	Bicycle Grips	711484173288	$14.22	$24.95	/images/ProductImages/F01SLP.jpg	https://www.lustyindustries.com/images/ProductImages/F01SLP.jpg				
